"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2"
"tau_raw[5,1]",-1.31699152838045,0.0137530384775157,0.282640041739735,-1.88064539306608,-1.49727265956056,-1.31468716772291,-1.13848417897089,-0.737889150968172,422.347629575048,1.01015165182333,-1.3530604797816,0.27091018296742,-1.90793316769494,-1.53275953570584,-1.34233969999122,-1.17176939099716,-0.812851335143915,-1.2809225769793,0.289575346773477,-1.83850925956382,-1.47073512070792,-1.28738443548871,-1.09697282631178,-0.659325802485499
"tau_raw[5,2]",-0.635430389353192,0.00921578783263077,0.278134022090559,-1.16961232113512,-0.81844730954041,-0.640018733171852,-0.450619927808868,-0.0715803410631459,910.842521182821,1.01043393447381,-0.671493619629791,0.274568111616943,-1.21834817436116,-0.854994384696456,-0.67337124704675,-0.497718032998297,-0.111455005358325,-0.599367159076594,0.277133793805491,-1.1056754010943,-0.780678680657237,-0.605275369933778,-0.416451136373776,-0.0443152156982667
"tau_raw[5,3]",-1.58155677442965,0.00667033561063993,0.28196148568448,-2.18516802346772,-1.75642299985619,-1.56506547808773,-1.38569319947052,-1.08667622657717,1786.83400736382,1.0025782110956,-1.56447176678881,0.270300672862188,-2.14165301821875,-1.73582180916582,-1.55236053868997,-1.37173735987013,-1.08299836757766,-1.59864178207049,0.292296608907444,-2.20866610629542,-1.78124479638357,-1.57660365913117,-1.39613693072843,-1.08942643684488
"tau_raw[6,1]",-0.880290372064291,0.00214791128052144,0.106222458901087,-1.08315227844019,-0.952320522992206,-0.882766932483874,-0.807014373097186,-0.667251022991782,2445.68220325313,1.00049204725689,-0.88361999376917,0.107286583706628,-1.09731031093013,-0.954930786305499,-0.883699364057525,-0.809507748902126,-0.679301601889766,-0.876960750359412,0.105095718540176,-1.0731867503022,-0.948413845816627,-0.882281035920205,-0.803920457000956,-0.661596203414993
"tau_raw[6,2]",-0.787262755062613,0.00238011628658932,0.102300209182181,-0.990153944543891,-0.852738719176506,-0.78597382611844,-0.720873633821112,-0.588604900277846,1847.38192980653,1.00052460133004,-0.790644406753622,0.105644863055995,-0.999827481645388,-0.859881122409696,-0.788251425508219,-0.721223580343732,-0.587894899703331,-0.783881103371604,0.0987796046032487,-0.974253313963668,-0.84699618619454,-0.785273351520363,-0.720218924882907,-0.591214886733836
"tau_raw[6,3]",-0.815177392459684,0.00210571723580728,0.0969451798617297,-1.01586087447385,-0.875532864861172,-0.810524424853314,-0.747048215454781,-0.634172716763609,2119.59232142248,1.00373154626752,-0.821876219977976,0.0968604659153762,-1.0175375233192,-0.880289092903514,-0.818743812624391,-0.756044975493978,-0.638237248460407,-0.808478564941392,0.0966144673251282,-1.01166595453369,-0.869011669448511,-0.802601331224015,-0.742159322370177,-0.631029027733494
"tau_raw[7,1]",-1.01077508424749,0.00225553233355136,0.0934633004263869,-1.19350126051842,-1.07484519901634,-1.0115255583671,-0.95043666950866,-0.821423906645966,1717.05462480904,1.00330786553037,-1.01481328387757,0.0943409769980847,-1.20088990713525,-1.07820627609679,-1.01719382594984,-0.955639220550158,-0.821255032321052,-1.00673688461742,0.0924481178046819,-1.18167497231114,-1.06952051113287,-1.00669955292334,-0.947199917530127,-0.823932789290501
"tau_raw[7,2]",-0.976811693688858,0.00230564277426769,0.0897613686131957,-1.15423065726513,-1.03561679120058,-0.976093141320733,-0.915543808660583,-0.80655338775804,1515.635923575,1.00185807871183,-0.982576610558974,0.0914982149865039,-1.17585459038834,-1.03925254420708,-0.983794286432471,-0.923738736706862,-0.809899120671862,-0.971046776818743,0.0876573633260122,-1.13627539219537,-1.03020970641928,-0.969610459845243,-0.911234202801661,-0.804255886914439
"tau_raw[7,3]",-0.725105754537603,0.00165661828068451,0.0760890725437679,-0.880405599458819,-0.775173717667348,-0.722550092950341,-0.67262115537479,-0.583642400207728,2109.5978881808,1.00368890195508,-0.730012688928744,0.0777852703936285,-0.881638922649904,-0.78444145302396,-0.725794825866609,-0.676738397185524,-0.582765182065284,-0.720198820146463,0.0740684599460672,-0.873441513658736,-0.769095030221064,-0.718849541229616,-0.668432021249472,-0.585871042208506
"tau_raw[8,1]",-1.3838914493135,0.00620374450825697,0.126829374394453,-1.63119040056937,-1.46674232978565,-1.38420946321907,-1.30060153796221,-1.14273071517943,417.957278808406,1.01182332820895,-1.3999239718018,0.128728739151559,-1.65630816998961,-1.48085555412304,-1.40162427749928,-1.31703866631949,-1.15549593486342,-1.3678589268252,0.122889363958805,-1.60756021823518,-1.44851120492461,-1.36805128358874,-1.28145162169122,-1.12820212946533
"tau_raw[8,2]",-1.31853563976245,0.0038232289871617,0.112135942920158,-1.53963788532114,-1.39663830534264,-1.31738048061736,-1.24122280301607,-1.11060659809888,860.258669358487,1.00659121678097,-1.32764787302952,0.113280450250367,-1.54532401413577,-1.40910500392674,-1.32734969490971,-1.24574680200973,-1.11606881102472,-1.30942340649539,0.110285240240761,-1.52801438726187,-1.38561240870513,-1.30773426510984,-1.2332321333273,-1.10690003049972
"tau_raw[8,3]",-0.997665171700501,0.00213980592666291,0.0926835453298261,-1.18509249248211,-1.05883845307583,-0.995254335472234,-0.934025101604379,-0.821586107573065,1876.102248742,1.00512210087864,-1.00275449814201,0.0925469082905119,-1.18256695074537,-1.0679204016851,-0.999298638918315,-0.936619636470055,-0.828229823840276,-0.992575845258995,0.0925866805350247,-1.18866922695965,-1.05107507420539,-0.990120021861498,-0.930796825622993,-0.811294370109788
"tau_raw[9,1]",-0.904504265903528,0.00779666860695467,0.0926604022050466,-1.07648649326014,-0.96779656801421,-0.90811014289909,-0.841863558056994,-0.715804233629114,141.24406616444,1.01958807238509,-0.919219210386928,0.0888626766258479,-1.08804168199465,-0.979213846665773,-0.921673249868478,-0.860833128266259,-0.740167709641829,-0.889789321420129,0.0940767072457336,-1.07133513219714,-0.953255602490455,-0.890532278791306,-0.827823772673734,-0.701803339541628
